id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6GIQGwCtczkFreVxir1acU,Arms Of Mary,32,166733,0,['Boyzone'],['6X9aYHnQ75YI8o08aoa0iS'],1995-08-21,0.589,0.447,8,-13.42,1,0.0334,0.315,0.0,0.139,0.277,118.021,4
1uWa60rzAn2qL8zpveiayZ,El Carioquero,9,151040,0,"['La Sonora Matancera', 'Nelson Pinedo']","['01p7Homi0d4XxZ06f2NYYD', '68YsvVAGVdlaJpk5sA21pq']",1962-01-01,0.677,0.546,5,-6.23,0,0.0538,0.814,0.00191,0.0629,0.962,93.1,4
5BbDiUiVSnFooi3IoU2ekh,Po Mano Oda,33,215063,0,"['Leon Somov', 'Jazzu']","['5tqSjP3EGoOTriKogeTNO2', '025drJNxnbUe33TXcai4Z4']",2019-07-10,0.598,0.175,4,-12.478,0,0.0356,0.455,0.00228,0.0891,0.0911,124.635,4
6JCjdpAKHCLjvc98YkeEjS,Natsu ga Kureta Miracle,32,237867,0,['Shizuka Kudo'],['7sU5H7XSVz0GC1RyM7jY2W'],1988,0.628,0.861,10,-8.767,1,0.0324,0.487,3.73e-05,0.258,0.73,133.902,4
2DrbGAWx65j3tvvl8XuLFq,Ketahuan,42,195400,0,['Matta'],['1xq4dLQzXMqqtp0iPavQvw'],2007-06-07,0.591,0.616,9,-5.399,0,0.0375,0.0763,0.000343,0.0712,0.928,171.037,4
0TXRO7qVCw0UOSkCPxWvUM,1406,54,248267,0,['Mamonas Assassinas'],['5Q9RKJrjHdfpWVxzv45XTJ'],1995-01-01,0.746,0.665,9,-10.154,1,0.133,0.0347,0.0,0.0806,0.777,92.37,4
0cnL9GGXyZen3MtNb4pQCl,Haleluyah Mdumiseni (Live),38,433773,0,['Lebo Sekgobela'],['1s806zCT9QwrPEKEa0EEsx'],2016-07-01,0.421,0.581,5,-4.921,1,0.0408,0.484,0.0,0.432,0.313,86.754,4
6gf1C41tCrjzZjGsO3uZ2G,Pa los Envidiosos,47,435722,0,"['Fabian Riveros', 'Bayron Fire', 'Andresito Otro Corte', 'El Bai', 'Forest', 'Benjita Montana', 'Adan La Amenaza']","['19cJmmJHLQklVrUkI8Y9oo', '63nhVoVSfKcfBvyOt52Sj4', '6q8z8dubMZel54z4mYu1Oo', '4clAo5W6xtsORXzZ94jkjJ', '61wIGrkbwZsdZCvNhRa4id', '5kCFeFCLAVkTvLXtUX821X', '0dQUkvpKTvHbsTxXKcIN0S']",2019-09-08,0.799,0.574,6,-12.208,0,0.202,0.131,0.0,0.0439,0.884,121.988,4
4xsio3NIHFwZkxeJqkCC5w,The Way You Make Me Feel,21,297400,0,['Michael Jackson'],['3fMbdgg4jU18AjLCKBhRSm'],1995-06-16,0.607,0.817,1,-5.926,1,0.11,0.037,0.000607,0.116,0.508,114.482,4
5OXpVIxDquNMd5UN6tZtDh,Marrow Bones,2,123600,0,['Seamus Ennis'],['5w3yF8jxtPBUEF1LkCeIln'],1957-07-23,0.655,0.12,8,-20.16,1,0.543,0.994,6.88e-05,0.151,0.86,136.657,4
3AmqJsyZDFA8EHC461R7bY,Born 2 Be Great,72,170000,1,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],2021-04-02,0.593,0.512,8,-7.837,0,0.0737,0.58,0.0,0.0996,0.192,95.733,4
7FCfMXYTIiQ9b4hDYs4Iol,Be the One,63,202915,0,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],2017-06-02,0.661,0.651,7,-3.771,0,0.0499,0.117,1.32e-05,0.056,0.368,87.46,4
09fDJWIEYy8FLmG2KH1wC8,Southbound Blues,0,168933,0,['Leroy Carr'],['2FtoVJBkfbE89zyZJ0E9eR'],1928,0.738,0.228,10,-13.466,1,0.0518,0.961,4.11e-06,0.162,0.649,98.015,4
1IA593DespUXIVrGm9Mhgt,Blue Melody,22,296240,0,['Tim Buckley'],['6zHRqvws8dVeqL8D31ponr'],1969,0.477,0.11,5,-20.467,0,0.0284,0.964,0.00845,0.0965,0.15,95.558,4
67e5kuB5vNyJJei5QBTClV,"Castafiores juveler, del 23",20,77640,0,"['Tintin', 'Tomas Bolme', 'Bert-Åke Varg']","['6aMD1KAa5i3Myy61cR8FiW', '7HjbJ8V87zrxkSzL1KieQk', '71ADe4Zg9UyE8WQEHbJSXM']",1979-07-03,0.663,0.236,6,-21.769,1,0.935,0.643,0.0,0.461,0.691,124.262,5
1ZYfSEpALdBkBlyhYrdaDd,Don't Be That Way,5,134160,0,['Monica Zetterlund'],['7mvvG63CNSY93JWAJ37rnD'],1958-01-01,0.493,0.472,0,-8.123,1,0.0624,0.616,0.0,0.255,0.497,143.383,4
2OVmp9NN6hY9Y2FCzrg0Il,Mouchy,12,214000,0,['Krucipüsk'],['4OfGEgRQHaHQo9uX0BBGbH'],1993,0.391,0.607,11,-13.239,1,0.127,9.2e-05,6.86e-05,0.216,0.36,117.463,4
5uo21FsnKyuy7IzH8X1Swd,Stay Away from Me,38,222053,0,['The Sylvers'],['0efkWb9xKhT6H0E7kgSjFK'],1973,0.603,0.881,2,-6.532,1,0.045,0.148,0.0,0.0576,0.788,96.352,4
6qCzKqIcj3M71Xn0nPrpIX,היו לילות,19,240013,0,['Kaveret'],['0dGKw8iwOZyLXwkFepnQfd'],1973-11-01,0.404,0.467,10,-14.148,0,0.0307,0.824,0.0137,0.301,0.691,97.647,4
49kTkCIBDqK2UgmJxETRiS,Bolleré,40,281667,0,['Raimundo Amador'],['3skUHmTNpFUxTZaVxgvhF7'],2010-01-01,0.669,0.956,2,-1.219,0,0.0713,0.44,6.97e-05,0.0726,0.8,127.995,4
25HSuAufuMnFCcwFusclkO,"Vai Leidžia Duoda-Oh, He is Giving Away",0,65093,0,['Dominykas Petručionis'],['2kUwpg941LAPNDb9j864AU'],1955-01-01,0.47,0.0847,0,-18.29,1,0.0797,0.995,0.0121,0.235,0.259,132.044,4
34te1sjkpU9HyZA0xHwmLO,Kapitel 04 - Der Liebesbrief (Folge 012),37,93759,0,['Bibi und Tina'],['2x8vG4f0HYXzMEo3xNsoiI'],1992-01-01,0.64,0.183,1,-21.254,1,0.941,0.586,0.0,0.506,0.6,87.425,3
36OCg7Ko39hH2dYmM4lVK3,Throw Out The Life Line,2,170844,0,"['Sister Rosetta Tharpe', 'The Rosettes']","['2dXf5lu5iilcaTQJZodce7', '41AAQ12p0hQJzH0ze5ANVD']",1951-10-13,0.355,0.279,0,-7.715,1,0.0558,0.655,5.55e-05,0.177,0.293,100.538,4
6I0wYPz2GKCkUPfMTE203O,Botoncito De Cariño,36,178400,0,['Eddie Gonzalez'],['53UIi1CtSze9M18oonJmbD'],1994,0.729,0.726,6,-8.103,1,0.0538,0.0319,2.86e-06,0.0287,0.835,100.921,4
1R71f5lmYOKEfXOo6Z5vJG,Les Chiens,35,213733,0,"['The Solar System', 'Alpha Blondy']","['6XuvHsn1lq9MB4Qt10S0Sn', '41ekW4MXG59xJMXR8dX1OG']",1992,0.841,0.61,0,-6.631,0,0.0585,0.0557,0.000493,0.0645,0.672,152.063,4
0olbdwIJ3oSRERKdlmky4r,Bien por Ti,48,180099,0,['Viva Suecia'],['57s0ep3eNSg81D7ZxiuHbC'],2016-02-19,0.4,0.783,6,-5.905,0,0.0334,0.0498,0.154,0.284,0.377,158.175,4
5er13NYnLGxeljtSxwfIKd,Saharouny El Leil,40,331493,0,['Ragheb Alama'],['6uOgBVYHvqTGAQ5iVHDVT7'],2001-02-19,0.775,0.865,7,-5.966,0,0.0599,0.427,2.88e-05,0.0726,0.893,109.982,4
51R5mPcJjOnfv9lKY1u5sW,Never Meant,60,268333,0,['American Football'],['5FwydyGVcsQllnM4xM6jw4'],1999,0.436,0.819,0,-6.71,1,0.036,0.0171,0.00882,0.117,0.405,144.26,4
5YH0im36TvDjT5CN2VsHHK,Bandido,63,179773,0,['Ana Bárbara'],['43qxAkuKFB6fMNSeS5dO7Z'],2003-01-01,0.802,0.849,8,-5.351,1,0.081,0.16,0.0,0.105,0.945,96.035,4
5FBBxHMmjXQRKC7WWvchmO,"Teil 109 - Die Pyramide des Sonnengottes - Karl Mays Gesammelte Werke, Band 52",1,305333,0,"['Karl May', 'Heiko Grauel']","['3qSztsZOr73ah3ahQ84v9f', '6Il8ksYuGYaDsDpfHaGdT0']",1951-01-01,0.655,0.372,9,-11.977,1,0.945,0.716,0.0,0.232,0.761,91.495,5
2P0OZc3EsypRGv3GyENOva,"Invention No. 8 in F Major, BWV 779 - Remastered",18,63267,0,"['Johann Sebastian Bach', 'Glenn Gould']","['5aIqB5nVVvmFsvSdExz408', '13dkPjqmbcchm8cXjEJQeP']",1964,0.486,0.357,7,-19.652,0,0.0478,0.991,0.898,0.102,0.973,100.193,4
5VkN1OweFzZevDZmR8o57O,"You´re My Heart, You´re My Soul",26,213531,0,['Rafa Blas'],['5b9U4EtpsTNyJ0sn3v6ptO'],1985,0.47,0.48,1,-5.049,0,0.0298,0.82,6.1e-06,0.11,0.318,130.327,4
16ULnNjElbkrnWVNvKbPKH,Three,31,155573,0,['The Cure'],['7bu3H8JO7d0UbMoVzbo70s'],1980-04-18,0.677,0.157,1,-17.107,0,0.0397,0.000271,0.879,0.159,0.0784,107.627,4
4p4Ml14jcjfJuxJ2of4v7f,Playin' with Fire,35,246467,0,['Lita Ford'],['77tBvvyd6SD4Y9Um1xcbxP'],1991-06-18,0.487,0.887,11,-8.633,0,0.0491,0.0104,1.97e-05,0.49,0.573,160.254,4
4pitMYOFqVs6QWOIlRfUVi,Hazır Değilim,18,284973,0,['Cengiz Kurtoğlu'],['73wqUOsgp2DZd4IAmf48Gn'],1994-07-18,0.548,0.312,5,-16.288,0,0.0312,0.489,0.0,0.0802,0.464,77.995,4
6LTscwtodgOSOHeOOeJ7hs,Rock N' Roll de Pobres,33,202787,0,['Los Outsaiders'],['2gdeNtgtKrerQPPSjUeoA5'],2013,0.558,0.874,7,-4.395,1,0.0375,0.0145,0.00181,0.0934,0.826,135.021,4
7kCiAaismDVaCjpyGF3YJB,Maneras de Vivir (Single Estudio),52,252933,0,['Leño'],['5CA8MVh6ESzTlJcsB8wcFJ'],1997-04-21,0.651,0.579,2,-8.537,1,0.0279,0.015,0.000796,0.162,0.669,126.382,4
7poYFMRQUKLHqzHVArK41W,Zombice,34,173067,1,['Daniel Landa'],['3o13BpwuBBj106YoNIoUrW'],1995-06-05,0.727,0.934,9,-7.888,0,0.0988,0.333,0.0,0.254,0.925,149.259,4
2kLxIyzUrQJM7lyCVX9bfp,酒と泪と男と女('93シングルバージョン),43,242600,0,['Eigo Kawashima'],['5iN3x2s5s7JxtC8czZ8yKf'],1993,0.517,0.356,9,-12.38,1,0.033,0.504,0.0,0.179,0.298,139.556,4
6LAjzHsCA3So0LlW9J2U75,Regalo a Barranquilla,24,273893,0,"['Diomedes Diaz', 'Colacho Mendoza']","['66NweiA3nU84k1S3SZdTSG', '54LZrrClgVEeAQcFrk3BJj']",1984,0.692,0.896,2,-5.216,1,0.346,0.658,3.87e-06,0.0505,0.936,137.106,4
77YjH7apWzUAHL52ZHuV16,Hiç İstemem,15,139500,0,['Aziz Azmet'],['4vNXPhLkry7MKEnpSeHAA5'],1970-04-10,0.555,0.913,10,-8.083,0,0.0783,0.253,0.0,0.404,0.805,113.651,4
5nf5sRgVfUf1HsrZ7P5BvC,Drukne ei gudinne,29,215293,0,['Hellbillies'],['0PqNs9XCK5D16ihtRMuOoU'],2007-10-15,0.511,0.431,0,-9.097,1,0.0253,0.647,4.08e-06,0.28,0.503,93.19,4
1DrEjI8TdMkVWydSOGBZ51,Déjale Oír Tu Voz,53,305933,0,['Los Bukis'],['16kOCiqZ1auY4sokSeZuKf'],2001-01-01,0.692,0.345,11,-18.031,0,0.0323,0.0233,0.0,0.0641,0.588,95.212,3
7iCnoduRxdU3rXP6tyjUbw,Mas Señor,18,195255,0,['Pahola Marino'],['02XevGNldVqgP7NJwXug6v'],1987-02-01,0.698,0.506,8,-10.554,1,0.0347,0.334,8.93e-05,0.319,0.676,120.989,4
1SxGKDmrrJgLr6whbkUBUT,Lahat Ng Araw,7,167640,0,['Diomedes Maturan'],['796pWs9Xqrk4DNYsJS2X0i'],1965-01-01,0.206,0.159,1,-15.976,1,0.0334,0.941,0.0056,0.356,0.133,85.583,4
2Hi7rB9y6i39tfS42GQ17u,Koleksi Gemilang,29,601480,0,['Jaclyn Victor'],['40ODyztPrDuIBY9ocqhwgB'],2009-08-27,0.267,0.653,5,-6.414,0,0.0393,0.259,3.16e-06,0.116,0.284,179.672,4
2gjB9GgSZFlj0YwItEACpQ,Silencio,48,207987,0,['Jorge Drexler'],['4ssUf5gLb1GBLxi1BhPrVt'],2017-09-22,0.887,0.568,4,-10.146,0,0.194,0.263,0.00285,0.0951,0.127,127.923,4
1bkVf06ZEqzI2QBoZ8hKSb,Don't Tread on Me,43,243432,0,['Bourbon Boys'],['2ubeUsJWHWzu2ul4qA2jFt'],2013-09-25,0.67,0.903,8,-4.272,1,0.0311,0.1,2.35e-05,0.0513,0.973,125.019,4
1nmHPBRZj5Ybne2NITw3qx,Hungarian Rhapsody No. 2,8,216267,0,['Esquivel!'],['42kHi9ZIpRGtgjP8ZB4jsi'],1958,0.431,0.737,5,-11.255,1,0.0587,0.795,0.812,0.0663,0.308,165.363,4
4K6M1ULfRBXOGvvInzUX0a,Заебись!,18,106410,1,['Grazhdanskaya Oborona'],['7M6ERyNXeDalOonDdWWd6I'],1989-05-25,0.284,0.783,7,-10.339,1,0.0635,0.0341,0.127,0.478,0.424,172.677,4
1p3kQIzyl2NKeJ45uDQw4G,Sin Medir Distancias,50,298707,0,"['Diomedes Diaz', 'El Cocha Molina']","['66NweiA3nU84k1S3SZdTSG', '3mGBnso9JtXG8OeNT7fqMs']",1989-12-14,0.573,0.352,3,-12.96,1,0.0597,0.508,0.0,0.14,0.962,162.492,4
0i2DoOJUp7HgNiJoarZhTX,Girls In Love,41,221467,0,['Andreas Dorau'],['7sbhauFwWAowzbg8yrm6wK'],1997-01-01,0.724,0.597,0,-6.418,1,0.0347,0.139,0.000225,0.113,0.866,123.545,4
6ukVq78jt839V2poGyeacE,Uma Barata Chamada Kafka,37,191960,0,['Inimigos Do Rei'],['6vTljcFMuDleItFOuSKoyj'],1989-03-30,0.687,0.911,0,-13.539,1,0.0386,0.333,0.00299,0.148,0.802,144.233,4
4LdczeQKU4ojwFJd6QWGnW,Taking Care Of Business - 2005 Remaster,1,177853,0,['Lindisfarne'],['4AgFg0hHythyklEs4t7XKt'],2011-01-01,0.554,0.847,7,-7.237,1,0.0633,0.00789,1.52e-06,0.183,0.733,90.655,4
3WMK9hS0WBqwsqZ0NeAN0B,011 - Die Falschmünzer vom Mäuseweg - Teil 18,32,104253,0,['TKKG Retro-Archiv'],['0i38tQX5j4gZ0KS3eCMoIl'],1982-03-06,0.683,0.474,5,-10.572,0,0.781,0.642,0.0,0.385,0.589,112.863,3
2lC07itzOqMzqTAzK816fT,A Bomba,47,121800,0,['Braga Boys'],['4I3PGf3JIZjpBOtxg3ijKX'],2004-01-01,0.908,0.761,1,-7.396,1,0.06,0.452,0.0,0.0535,0.967,94.315,4
5bHF4aLdksOMoNzB5micYf,Erev Shel Shoshanim,19,139640,0,['Miriam Makeba'],['18RkLKfeoUgZflWv9os25W'],1965,0.404,0.404,2,-10.578,0,0.03,0.805,0.0,0.278,0.427,101.604,4
2W852Ax2YYdzFMJVXaG45G,Automatic Man,42,100693,0,['Bad Religion'],['2yJwXpWAQOOl5XFzbCxLs9'],1989,0.321,0.99,2,-2.461,1,0.194,0.00384,0.0,0.579,0.375,160.695,4
2fhufZSvECC7NUQVKHVSgT,Noches,9,283977,0,['Sergio Vargas'],['4EzD52bDFGZTEeEucKHtDs'],1986-01-01,0.627,0.59,0,-13.395,1,0.0545,0.726,0.0,0.405,0.819,121.179,4
3285RNj9TGVvWlP8tYojDH,Here With Me,60,292320,0,['The Killers'],['0C0XlULifJtAgn6ZNCW2eu'],2012-09-17,0.5,0.731,10,-4.535,1,0.0312,0.192,0.00045,0.158,0.112,135.97,4
6L1V0LvpXBJ7QptKuLUj3v,redesign,58,148549,1,['awfultune'],['1vkWdqcabQ1swciXipkLBj'],2020-09-10,0.795,0.507,10,-7.188,1,0.0332,0.542,6.83e-06,0.116,0.784,120.009,4
76SiJvNsilW3saiX8CqTh0,Als je veel van iemand houdt,26,135493,0,['Elly & Rikkert'],['62lP9hgxTVphRNmeREeFdC'],1986-10-01,0.584,0.104,9,-16.867,1,0.0327,0.933,3.1e-05,0.119,0.342,98.264,4
3wvRv3TLkhyYckiGCvBsHl,002 - Schrumpeldei und Schrumpelmei mit neuen Hexereien - Teil 09,12,84507,0,['Die Hexe Schrumpeldei'],['7FExwLQwWrMLKNyeeCfFrA'],1974,0.71,0.414,0,-12.487,0,0.96,0.925,0.0,0.549,0.646,109.885,5
6l1caCM6Qaq9I07KxFRGzw,Tövbeler Tövbesi,7,184945,0,['Seçil Heper'],['5jh68RRnSQ7ADZlZV8x8pg'],1973-07-01,0.429,0.29,9,-10.486,0,0.0394,0.97,0.000391,0.0983,0.14,116.36,4
3RlGLTcM9OwrAA0ErwJ2rA,The Moon Is Blue,29,277093,0,['Colourbox'],['0uAnwMXg0tsGQsOdVwudkb'],1985-08-12,0.565,0.607,7,-10.514,1,0.0282,0.169,2.21e-05,0.217,0.705,109.468,3
0ujrZZxd47yEwiWqe1CtRr,Mind Over Metal,13,208627,0,['Raven'],['1EH9eSje47IiRyVsq3gfkl'],1983-08-01,0.332,0.965,9,-9.103,1,0.173,0.00767,0.907,0.369,0.227,94.853,4
2eTw4rAa8SaT6Lg7uMvaiS,055 - Gekaufte Spieler - Teil 18,42,73787,0,['Die drei ???'],['3meJIgRw7YleJrmbpbJK6S'],1992-02-18,0.713,0.502,7,-10.536,1,0.908,0.251,0.0,0.167,0.741,89.64,3
5evGYz5y4hbm8nWOd4xaRG,Life Changed,47,180025,1,['Lil Tjay'],['6jGMq4yGs7aQzuGsMgVgZR'],2021-04-05,0.654,0.597,10,-7.755,0,0.253,0.106,0.0,0.0934,0.567,159.783,4
5FMAvQBqlZSv510ENq0MM3,Tuomittuna kulkemaan,42,235667,0,"['Vesa-Matti Loiri', 'Samuli Edelmann']","['1C3guep1CayLvcFFadeQBt', '1Z6uN0tVLoKb8RIqHQzdSu']",2012-08-28,0.563,0.435,0,-7.619,0,0.0244,0.32,0.000121,0.0993,0.15,80.025,3
56NN9xFSQo4F31oYEUj8Zf,5 krasse Rapper,42,218227,1,"['Kitty Kat', 'Sido', 'Tony D', 'B-Tight', 'Fler']","['2YkKzgHa7xT6aW8QaSsQMd', '4Yttlv9ndGjCDCVLqM7ACq', '76oboLTPExOfWFyfhulmOo', '3qd7OFf9RCmk6wIqVrZH1L', '75ctWsRuGXmxMxnFPkuEwA']",2008-12-05,0.802,0.885,6,-4.371,1,0.308,0.0399,0.0,0.12,0.656,96.023,4
0Y1VMDwzy8wEFgAlzMfxEH,"Funiculi, Funicula",5,129520,0,['Richard Hayman & The Manhattan Pops'],['35iMNAXeDXn4ciWiRKtaYO'],1965-03-06,0.415,0.528,6,-14.652,1,0.0472,0.729,0.937,0.252,0.828,140.728,4
1QyH3GWAKHyBpWPhVzIoFd,"Symphony No. 25 in G Minor, K. 183: III. Menuetto - Trio",0,213467,0,"['Wolfgang Amadeus Mozart', 'Sir John Barbirolli', 'New York Philharmonic']","['4NJhFmfw43RLBLjQvxDuRS', '5X3hmAle6klG0VvstAnvyD', '3gacryguGmpmCvgPGt2CBI']",1942,0.492,0.0572,7,-12.304,1,0.0393,0.965,0.826,0.0907,0.311,130.621,4
0xbkxTqSaW5blsYgRXpB5I,Funkin' for Jamaica,52,280933,0,['Tom Browne'],['4Ytvi4r3WPIZmEw1Ndmkp9'],1997-07-16,0.854,0.776,8,-9.85,1,0.217,0.436,0.175,0.0549,0.656,111.212,4
2wjkeM2gmbIa2sBkbnWLb0,Show,35,218320,0,"['Jaksi Taksi', 'Harlej']","['30ab0rXZ0FuzK9kXtXeXtR', '6q7RLpZof3Z9IxbU5eZFi3']",2017-09-25,0.324,0.93,11,-7.124,1,0.102,4.15e-05,9.7e-05,0.14,0.358,180.223,4
2EAscTbCGUgOUv3MAJxU2A,Somebody's Gonna Off The Man,23,263427,0,"['Barry White', 'Love Unlimited', 'The Love Unlimited Orchestra']","['3rfgbfpPSfXY40lzRK7Syt', '2M4KXzgedR4EKG4qgTeDKa', '457yGSZecENoIuNWelRHhH']",1974-01-01,0.753,0.547,1,-10.531,0,0.0354,0.152,0.00243,0.0682,0.505,111.832,4
6SbLvxG1S5LKhbE3yaNSKi,"Em Fervente Oração, 577",43,308200,0,['Shirley Carvalhaes'],['6HNIWHUiKtaQwzY424iplT'],2001-01-01,0.32,0.349,0,-7.345,1,0.0277,0.732,0.000129,0.0979,0.109,78.341,3
520htYiCUnpF4qTaGtHSqf,Teer Yeh Chup Ke,3,194333,0,['Asha Bhosle'],['5as8A4G47Ohu9NSWs3Je8U'],1958-12-01,0.445,0.292,1,-14.947,0,0.0679,0.987,0.854,0.068,0.708,138.82,4
1ImfwbInZJnXFs5qh1nM8G,アスファルト・ひとり・・・・・・,14,233840,0,['EPO'],['0KigzYQAy5EpdIc9g7szPv'],1980-03-21,0.637,0.762,0,-7.64,1,0.0446,0.498,1.91e-06,0.365,0.671,125.608,4
016RWPqXmXockjFHdYIr1w,Een Kind Zonder Moeder,26,191699,0,['Mieke'],['5K6KrixF0d77DFUIJj3Dfj'],1974-02-02,0.502,0.237,4,-16.202,1,0.0304,0.257,0.0,0.391,0.471,90.333,3
2RLlm4IZdPdbnnT3lHNSBs,永不想您,16,273107,0,['Alan Tam'],['5vWJrDpmd5vrDpdmgxqC5u'],1986-01-01,0.631,0.252,7,-16.033,1,0.0371,0.673,2.27e-05,0.0855,0.194,132.384,4
4CFMNv51GdwdrW7lCniQVA,Fjöllin hafa vakað,10,310590,0,['EGO'],['69fBMmYs9SDJ5cUmikwrWQ'],2006-01-01,0.313,0.896,4,-8.577,0,0.117,0.192,0.00131,0.805,0.342,123.407,4
40xKUqawGB6TCTMgKDAIiG,Semalam,59,220634,0,['Aina Abdul'],['48FNCGA8dKjcsfTO3TMcAV'],2020-03-06,0.374,0.279,5,-5.672,0,0.0325,0.811,0.0,0.566,0.302,73.436,4
1Tg4XAuyvL0I0wLhU7YQx6,Den Dopper (Rivers Of Babylon),7,217680,0,['De Strangers'],['08zYW3KPtw8MOoA2vfqDq3'],1978-03-21,0.832,0.86,9,-6.58,1,0.0403,0.111,0.0,0.337,0.966,126.28,4
0dA5wtuoyVQ61H5Gk9tAq0,"'Tis Harry I'm Plannin' to Marry (From ""Calamity Jane"")",5,125467,0,['Doris Day with Orchestra & Vocal Quartet'],['6A2fPNVIET3ZixWwLz0Ruy'],1957-01-01,0.512,0.341,0,-8.522,1,0.0891,0.739,0.0,0.609,0.785,198.509,3
4Qxx43mOjFRnBri7vupuLA,Beauty and the Beast - 2016 Remaster,37,364480,0,['Stevie Nicks'],['7crPfGd2k81ekOoSqQKWWz'],1983-06-10,0.22,0.199,2,-14.988,0,0.0348,0.466,0.00665,0.12,0.0435,131.788,3
43zxY1SEjF3LWD6hMne4qb,Finally - 2015 Heavy Workout Mix,0,252000,0,['Lightyear'],['2ClBAJ1z1bm9Vn1lbh5xsF'],2015-05-14,0.488,0.948,11,-4.83,0,0.0281,8.79e-06,0.0208,0.342,0.667,134.99,4
00dXu5KrK90FL389plvB5P,Chapter 12.2 - Doktor Murek zredukowany,0,131400,0,['Tadeusz Dolega Mostowicz'],['4eeMulNeqpZGBxybCxZOdC'],1936-11-27,0.687,0.221,1,-23.855,1,0.961,0.541,0.0,0.128,0.455,90.028,4
2TS6Hp2UYtCL8r4UUw0MVx,Vino Na Usnama,24,274467,0,['Vlado Kalember'],['5hmnvXIX7Xy2D0OqksgZ2S'],1988-10-24,0.641,0.715,4,-12.143,1,0.0308,0.294,0.000103,0.0776,0.904,132.784,4
7bQWdJkRRX3FIflOR5B2tg,Ramiro Sierra,42,191000,0,['Chalino Sanchez'],['7u9m43vPVTERaALXXOzrRq'],1994-07-05,0.433,0.542,10,-8.333,1,0.0565,0.623,0.0,0.0849,0.899,187.574,3
4eiSssL24htmrpJLujGUA0,Camino Largo,39,246640,0,['Diomedes Diaz'],['66NweiA3nU84k1S3SZdTSG'],2014-05-26,0.689,0.526,1,-9.506,1,0.0407,0.77,1.55e-05,0.306,0.961,144.334,4
0G0p2EdivB5o84Gav20SmM,Correr Frente A Ti,30,230133,0,['Luis Alberto Spinetta'],['1MuQ2m2tg7naeRGAOxYZer'],1999-01-01,0.593,0.335,7,-12.118,1,0.0344,0.758,0.0,0.143,0.169,102.619,4
0AqfCqze5IX4jPYdLrl0Pe,Escape (The Pina Colada Song),57,242080,0,['Jack Johnson'],['3GBPw9NK25X1Wt2OUvOwY3'],2013-01-01,0.894,0.466,9,-7.794,1,0.061,0.226,0.0,0.943,0.797,135.254,4
4W9t4DxMNAWgMSB5isvxXD,Puszinyuszi - Remix,9,247613,0,"['Juli Postássy', 'László Dés', 'Gábor Szentmihályi']","['1Hm3TdtaX8grkSFgTeqmWh', '7MDaNTdUj9vHRskanDtICd', '3lpZGSZhtIw0CfTEsMfoRz']",1997,0.7,0.624,7,-7.41,1,0.0561,0.298,1.91e-06,0.173,0.467,166.0,4
3oS8h15iggvKCFIeSSMS5x,นกกระดาษ,3,272067,0,['Various Artists'],['0LyfQWJT6nXafLPZqxe9Of'],2016-11-10,0.47,0.495,9,-6.812,1,0.0305,0.686,0.0,0.0779,0.183,77.995,4
2dqxfz5OH4ZqmvrcK3khb7,Wohin die Reise,34,233107,0,['S.T.S'],['3nwKjjo8rZtE0rRVgz4OPB'],2011-01-01,0.645,0.75,4,-6.5,1,0.0293,0.44,0.0,0.325,0.914,127.57,4
1FEM2JrWaQp32fIU1Ud5Xv,No Time - 2007 Remastered Version,20,128760,0,['The Monkees'],['320EPCSEezHt1rtbfwH6Ck'],1967-05-22,0.488,0.868,9,-5.571,1,0.0454,0.299,6.33e-06,0.305,0.969,151.871,4
2iTTqVKKvCpQB69znecpJB,Rakas,33,212827,0,['Haloo Helsinki!'],['0JTMRuiDzOCjWuYtWMgv2s'],2016-12-02,0.615,0.648,7,-6.052,0,0.0473,0.576,1.05e-05,0.107,0.35,127.848,4
0uOms7dciXi42q9xQoIs4Q,Dil Men Kya Hai Tere,6,299067,0,"['Lata Mangeshkar', 'Mohammed Rafi']","['61JrslREXq98hurYL2hYoc', '0gXDpqwYNDODn7fB0RDN8J']",1969-01-01,0.469,0.516,11,-7.256,0,0.0395,0.987,0.614,0.581,0.461,97.106,3
5hnV384S8OX3k5KiP01Eie,057 - Tatort Zirkus - Teil 20,35,67680,0,['Die drei ???'],['3meJIgRw7YleJrmbpbJK6S'],1994-07-18,0.681,0.425,6,-9.306,0,0.902,0.198,0.0,0.712,0.774,79.836,4
0UVRFxMAjvG1gyRBJ9hejz,Zero,11,132227,0,['Hans Koller'],['6K1sWkR7FFGDXbcBJoVXpu'],1999-01-01,0.634,0.254,0,-16.939,0,0.0954,0.989,0.886,0.106,0.873,132.873,4
2G8mLusv32dQLbueGV0ntx,Columbia Pictures no presents,40,263340,0,"[""Band'Eros""]",['2OgohSfhZqyIauFLZHvXLU'],2012-02-08,0.518,0.717,6,-8.903,1,0.529,0.0353,0.0,0.321,0.807,117.196,5
